"country","collection_date","meta_key","geo_name","agesex","dau","mau_lower","mau_upper","pop_dau","pop_mau_lower","pop_mau_upper"
"UA",2022-03-06,3800,"Vinnytsia Oblast","T_20Plus",219158,190400,224000,1452752.5457398,1424230.74413015,1424391.59641715
"UA",2022-03-06,3801,"Volyn Oblast","T_20Plus",96675,98300,115700,740170.200170447,847712.856203299,847796.52479884
"UA",2022-03-06,3802,"Zakarpattia Oblast","T_20Plus",181050,165600,194800,1127820.01716807,1206035.09676386,1205332.76342836
"UA",2022-03-06,3804,"Zhytomyr Oblast","T_20Plus",169420,123100,144800,1005244.68352934,828438.584500904,828481.573823826
"UA",2022-03-06,4290,"Kyiv","T_20Plus",558163,216900,255200,2656660.74746993,1128532.25118734,1128638.28340815
"UA",2022-03-07,3778,"Cherkasy Oblast","T_20Plus",108204,111900,131600,803901.138470577,1033202.17356658,1032877.71748862
"UA",2022-03-07,3779,"Chernihiv Oblast","T_20Plus",73336,57700,67900,655081.519405508,650215.789030949,650010.93688942
"UA",2022-03-07,3780,"Chernivtsi Oblast","T_20Plus",78087,82200,96700,641297.374277566,833077.993446822,833295.758007978
"UA",2022-03-07,3781,"Dnipropetrovsk Oblast","T_20Plus",323948,240200,282600,3025507.92663239,2675002.33957828,2675581.31734594
"UA",2022-03-07,3782,"Donetsk Oblast","T_20Plus",77587,94500,111300,2863547.95552892,3748032.95685428,3751887.66379309
"UA",2022-03-07,3783,"Ivano-Frankivsk Oblast","T_20Plus",120904,124700,146600,847443.150385469,1128396.95377267,1127104.52612597
"UA",2022-03-07,3784,"Kharkiv Oblast","T_20Plus",186903,131400,154600,2242134.66798406,1810598.52813563,1810213.74460817
"UA",2022-03-07,3785,"Kherson Oblast","T_20Plus",50093,53500,62900,571590.415978871,719223.314644843,719811.109131513
"UA",2022-03-07,3787,"Kirovohrad Oblast","T_20Plus",79745,83100,97800,612887.112483573,795767.57115854,795694.8769739
"UA",2022-03-07,3791,"Luhansk Oblast","T_20Plus",40047,36700,43300,2125572.20657863,2084403.88606913,2083948.98198179
"UA",2022-03-07,3792,"Lviv Oblast","T_20Plus",307921,307000,361200,1893258.81828396,2405121.02407745,2405378.79970148
"UA",2022-03-07,3793,"Mykolaiv Oblast","T_20Plus",62558,67500,79400,639051.011624386,822357.883627872,822517.142861979
"UA",2022-03-07,3794,"Odessa Oblast","T_20Plus",196625,180900,212800,1787245.79073964,1955103.56616422,1954651.43288291
"UA",2022-03-07,3795,"Poltava Oblast","T_20Plus",173235,115600,136000,1415545.5051549,1169788.4519913,1169401.60717357
"UA",2022-03-07,3796,"Rivne Oblast","T_20Plus",84031,86800,102100,606002.810067537,778216.693117441,778201.846462536
"UA",2022-03-07,3798,"Sumy Oblast","T_20Plus",90577,58500,68800,971879.936876136,789154.20302611,788809.439054811
"UA",2022-03-07,3799,"Ternopil Oblast","T_20Plus",129189,104400,122800,906124.704210011,921502.350815063,921502.346480613
"UA",2022-03-07,3800,"Vinnytsia Oblast","T_20Plus",160694,164300,193300,1130348.07005475,1451817.28597948,1451992.35116839
"UA",2022-03-07,3801,"Volyn Oblast","T_20Plus",96244,79100,92900,781932.562092524,805810.129583125,804127.801003886
"UA",2022-03-07,3802,"Zakarpattia Oblast","T_20Plus",180731,148400,174500,1194681.50383795,1276716.59086263,1275453.20843531
"UA",2022-03-07,3804,"Zhytomyr Oblast","T_20Plus",172443,96900,114100,1085752.64572073,770348.123945278,771171.598309668
