"country","collection_date","meta_key","geo_name","agesex","dau","mau_lower","mau_upper","pop_dau","pop_mau_lower","pop_mau_upper"
"EG",2023-11-30,1001,"Cairo Governorate","T_20Plus",2662765,2700000,3100000,3441805.87283881,3571905.25580448,3484221.26698499
"EG",2023-11-30,1002,"Qalyubia Governorate","T_20Plus",989113,1000000,1200000,1003602.58278586,1006438.2111145,1007745.55791502
"EG",2023-11-30,1003,"New Valley Governorate","T_20Plus",23533,24800,29200,4536554.87675524,4432208.13974602,4442395.54380822
"EG",2023-11-30,1004,"Al Sharqia Governorate","T_20Plus",706736,733000,862400,4152293.71465299,4143916.47029575,4149712.94334709
"EG",2023-11-30,1005,"Suez Governorate","T_20Plus",153508,159400,187500,3361206.42828767,3386929.03120321,3389643.76696791
"EG",2023-11-30,1006,"Aswan Governorate","T_20Plus",130749,137200,161400,565145.150965787,533425.510224163,533883.472705212
"EG",2023-11-30,1007,"Asyut Governorate","T_20Plus",257844,281900,331600,3363611.53436683,3359908.74448355,3363066.93244773
"EG",2023-11-30,1008,"Beni Suef Governorate","T_20Plus",215783,229300,269800,3627623.14156455,3587847.86446906,3593123.49828663
"EG",2023-11-30,1009,"Port Said Governorate","T_20Plus",132190,133000,156500,2421657.75011485,2419941.67253461,2424544.55657659
"EG",2023-11-30,1010,"Damietta Governorate","T_20Plus",197677,195100,229500,1854236.01949672,1803601.94764321,1805231.17112798
"EG",2023-11-30,1011,"Kafr el-Sheikh Governorate","T_20Plus",255406,257600,303100,164152.152171331,157000.587092876,157243.326788474
"EG",2023-11-30,1012,"Matrouh Governorate","T_20Plus",98791,106900,125800,59759.3868996001,62731.1729199107,62825.1752956377
"EG",2023-11-30,1013,"Qena Governorate","T_20Plus",208283,225900,265800,260974.974712668,258930.290023695,259274.814383274
"EG",2023-11-30,1014,"Sohag Governorate","T_20Plus",231353,248000,291800,2734254.36205629,2724256.56623599,2728125.3062685
"EG",2023-11-30,1015,"South Sinai Governorate","T_20Plus",67627,67400,79300,2424940.01456619,2455865.75581956,2459238.30787409
"EG",2023-11-30,1016,"North Sinai Governorate","T_20Plus",40248,42200,49600,501437.806913362,467103.056787856,466373.43367942
"EG",2023-11-30,4194,"Luxor Governorate","T_20Plus",63586,65800,77400,2014051.60006719,1901010.69968155,1903988.55941826
"EG",2023-12-01,991,"Dakahlia Governorate","T_20Plus",581227,579400,681600,6910774.16442261,6761098.95980622,6769589.1890472
"EG",2023-12-01,992,"Red Sea Governorate","T_20Plus",125449,126900,149200,220882.384428829,216576.473687321,216583.845475866
"EG",2023-12-01,993,"Beheira Governorate","T_20Plus",572405,615800,724500,5213225.50504257,5305358.76820817,5312657.62303236
"EG",2023-12-01,994,"Faiyum Governorate","T_20Plus",197466,220400,259300,813837.860064537,853032.704754549,854059.352847136
"EG",2023-12-01,995,"Gharbia Governorate","T_20Plus",485849,497600,585500,2010655.50853621,2019128.68097408,2021896.23705043
"EG",2023-12-01,996,"Alexandria Governorate","T_20Plus",932047,910700,1100000,908765.746261596,895891.550166073,889631.650838415
"EG",2023-12-01,997,"Ismailia Governorate","T_20Plus",205267,214600,252500,813195.929581841,821943.141828252,823245.84994329
"EG",2023-12-01,998,"Giza Governorate","T_20Plus",1627615,1700000,2000000,2090059.72394888,2136416.50041102,2157100.64176161
"EG",2023-12-01,999,"Monufia Governorate","T_20Plus",512912,543900,639900,3101887.24589596,3189584.3637438,3193339.12712661
"EG",2023-12-01,1000,"Minya Governorate","T_20Plus",290934,323900,381100,238292.587697183,245104.735140579,245456.166218389
"EG",2023-12-01,1001,"Cairo Governorate","T_20Plus",2647421,2700000,3100000,3436255.13125818,3567374.0046717,3479692.4774539
"EG",2023-12-01,1002,"Qalyubia Governorate","T_20Plus",982660,1000000,1200000,1001216.50191956,1005161.46272461,1006435.69060667
"EG",2023-12-01,1003,"New Valley Governorate","T_20Plus",22923,24700,29100,4437406.22993411,4408736.38954215,4421427.41107273
"EG",2023-12-01,1004,"Al Sharqia Governorate","T_20Plus",698120,733800,863300,4118791.35285394,4143176.53112328,4148644.15636523
"EG",2023-12-01,1005,"Suez Governorate","T_20Plus",157129,159800,188000,3454851.45393439,3391120.85003485,3394265.21032811
"EG",2023-12-01,1006,"Aswan Governorate","T_20Plus",127832,136300,160400,554842.952223935,529254.108776601,529886.002468561
"EG",2023-12-01,1007,"Asyut Governorate","T_20Plus",258317,281800,331500,3383846.48328788,3354456.06043852,3357682.74363734
"EG",2023-12-01,1008,"Beni Suef Governorate","T_20Plus",211945,229400,269900,3577972.29164518,3584859.09987458,3589783.19961635
"EG",2023-12-01,1009,"Port Said Governorate","T_20Plus",130730,133300,156800,2404906.98577434,2422323.37099586,2426034.78262795
"EG",2023-12-01,1010,"Damietta Governorate","T_20Plus",194621,195100,229500,1833189.79907159,1801313.93248517,1802884.73231065
"EG",2023-12-01,1011,"Kafr el-Sheikh Governorate","T_20Plus",252152,258000,303500,162737.171458225,157044.899595966,157246.185707048
"EG",2023-12-01,1012,"Matrouh Governorate","T_20Plus",98081,106800,125600,59577.5304382942,62592.9856814908,62643.7639392557
"EG",2023-12-01,1013,"Qena Governorate","T_20Plus",204192,226800,266800,256916.870459278,259632.102097499,259911.991952556
"EG",2023-12-01,1014,"Sohag Governorate","T_20Plus",229912,248100,291900,2728564.83654094,2721897.7231501,2725513.00462105
"EG",2023-12-01,1015,"South Sinai Governorate","T_20Plus",67147,67300,79200,2417777.61474439,2449111.19580152,2452944.63849779
"EG",2023-12-01,1016,"North Sinai Governorate","T_20Plus",40127,42400,49900,502016.883678817,468721.448957018,468584.382235108
"EG",2023-12-01,4194,"Luxor Governorate","T_20Plus",63235,65600,77200,2011293.59522485,1892828.29565711,1896600.28354651
"EG",2023-12-02,991,"Dakahlia Governorate","T_20Plus",576019,582500,685300,6868963.93031768,6752290.97370338,6762871.98907459
"EG",2023-12-02,992,"Red Sea Governorate","T_20Plus",120996,128100,150700,213667.465223374,217177.686937938,217364.287566605
"EG",2023-12-02,993,"Beheira Governorate","T_20Plus",567898,620100,729500,5187366.56397087,5307050.52266656,5315161.16200844
"EG",2023-12-02,994,"Faiyum Governorate","T_20Plus",198861,221800,260900,821994.073235737,852770.269940313,853841.614954178
"EG",2023-12-02,995,"Gharbia Governorate","T_20Plus",486727,501300,589700,2020204.33996407,2020680.95490676,2023395.57014554
"EG",2023-12-02,996,"Alexandria Governorate","T_20Plus",924761,916900,1100000,904309.61521027,896021.630813614,883950.463945084
"EG",2023-12-02,997,"Ismailia Governorate","T_20Plus",200939,214300,252200,798387.638645056,815362.337448126,817016.735065832
"EG",2023-12-02,998,"Giza Governorate","T_20Plus",1625114,1700000,2000000,2092976.49452827,2122278.33674538,2143325.39907322
"EG",2023-12-02,999,"Monufia Governorate","T_20Plus",519746,543800,639800,3152447.11355037,3167894.10336808,3172450.61607421
"EG",2023-12-02,1000,"Minya Governorate","T_20Plus",297106,327800,385700,244062.459985802,246414.420707447,246832.498492953
"EG",2023-12-02,1001,"Cairo Governorate","T_20Plus",2653775,2700000,3100000,3454617.72476796,3543766.19340227,3457471.16453511
"EG",2023-12-02,1002,"Qalyubia Governorate","T_20Plus",991788,1000000,1200000,1013484.41989256,998509.605622934,1000008.59322421
"EG",2023-12-02,1003,"New Valley Governorate","T_20Plus",22923,25100,29500,4450437.38680873,4450484.75417061,4453579.7011164
"EG",2023-12-02,1004,"Al Sharqia Governorate","T_20Plus",690679,736100,866100,4086857.26787387,4128658.53659111,4135520.57296563
"EG",2023-12-02,1005,"Suez Governorate","T_20Plus",153689,161700,190300,3389138.55309129,3408732.56392364,3413849.83853032
"EG",2023-12-02,1006,"Aswan Governorate","T_20Plus",126374,137500,161800,550125.439739057,530380.438550103,531097.556258072
"EG",2023-12-02,1007,"Asyut Governorate","T_20Plus",257851,284100,334200,3387661.35760362,3359454.54999164,3363413.58500293
"EG",2023-12-02,1008,"Beni Suef Governorate","T_20Plus",214275,232100,273000,3627929.2389816,3603049.55333571,3607826.84458473
"EG",2023-12-02,1009,"Port Said Governorate","T_20Plus",130001,134400,158100,2398519.32690022,2426150.04420952,2430527.48878695
"EG",2023-12-02,1010,"Damietta Governorate","T_20Plus",192002,196000,230600,1813831.7151558,1797647.88269705,1799957.60648343
"EG",2023-12-02,1011,"Kafr el-Sheikh Governorate","T_20Plus",250103,259800,305700,161888.78130987,157094.034876971,157374.573246286
"EG",2023-12-02,1012,"Matrouh Governorate","T_20Plus",98223,107800,126800,59838.9980714795,62760.9622400464,62838.4061528388
"EG",2023-12-02,1013,"Qena Governorate","T_20Plus",205119,228700,269100,258841.136101879,260074.589368131,260478.50623321
"EG",2023-12-02,1014,"Sohag Governorate","T_20Plus",230802,250400,294600,2747171.12494284,2728951.26599857,2733157.18319941
"EG",2023-12-02,1015,"South Sinai Governorate","T_20Plus",66814,67500,79500,2412852.18740327,2440133.73831356,2446512.25805039
"EG",2023-12-02,1016,"North Sinai Governorate","T_20Plus",40370,42500,50100,506540.164969138,466717.750395073,467458.103018414
"EG",2023-12-02,4194,"Luxor Governorate","T_20Plus",63938,66400,78100,2039625.82208344,1903232.63940359,1906458.02253913
"EG",2023-12-03,991,"Dakahlia Governorate","T_20Plus",568443,579700,682000,6792710.54908666,6736756.31707558,6734261.77448492
"EG",2023-12-03,992,"Red Sea Governorate","T_20Plus",123734,127200,149700,218956.678579781,216194.929275049,216048.832896914
"EG",2023-12-03,993,"Beheira Governorate","T_20Plus",568295,617600,726600,5201782.54792991,5298965.55883761,5297143.26830811
"EG",2023-12-03,994,"Faiyum Governorate","T_20Plus",200510,218700,257300,830532.942731363,842969.014112221,842554.901548063
"EG",2023-12-03,995,"Gharbia Governorate","T_20Plus",486477,498000,585900,2023363.59923762,2012434.2732461,2011538.50169904
"EG",2023-12-03,996,"Alexandria Governorate","T_20Plus",922211,918900,1100000,903690.464607033,900237.482929134,884470.011714306
"EG",2023-12-03,997,"Ismailia Governorate","T_20Plus",205317,213300,250900,817478.306473994,813601.33048253,813283.040327008
"EG",2023-12-03,998,"Giza Governorate","T_20Plus",1618927,1700000,2000000,2089342.04785877,2127622.91788508,2144585.15284362
"EG",2023-12-03,999,"Monufia Governorate","T_20Plus",511912,538700,633800,3111384.78068514,3146087.13297625,3144546.73696027
"EG",2023-12-03,1000,"Minya Governorate","T_20Plus",294946,326400,384000,242791.697618286,245979.910778553,245889.004821892
"EG",2023-12-03,1001,"Cairo Governorate","T_20Plus",2723491,2700000,3200000,3552741.44190505,3552690.53929641,3571100.19739542
"EG",2023-12-03,1002,"Qalyubia Governorate","T_20Plus",990687,1000000,1200000,1014463.55774762,1001024.17476008,1000596.35493146
"EG",2023-12-03,1003,"New Valley Governorate","T_20Plus",22802,24900,29300,4436147.12704209,4426141.17501563,4425985.81496173
"EG",2023-12-03,1004,"Al Sharqia Governorate","T_20Plus",688257,731700,860900,4080990.79345305,4114314.83603537,4113107.3010721
"EG",2023-12-03,1005,"Suez Governorate","T_20Plus",153327,161200,189700,3388183.60320386,3406750.00913965,3405086.44182363
"EG",2023-12-03,1006,"Aswan Governorate","T_20Plus",129412,138200,162600,564521.26339157,534423.025870812,534037.201689231
"EG",2023-12-03,1007,"Asyut Governorate","T_20Plus",258088,285000,335300,3397822.9189605,3378583.95222063,3376467.44205381
"EG",2023-12-03,1008,"Beni Suef Governorate","T_20Plus",212767,230400,271000,3609884.72006474,3585666.4535195,3583500.86795769
"EG",2023-12-03,1009,"Port Said Governorate","T_20Plus",128906,134900,158700,2383259.98161852,2441308.45812059,2441185.48221272
"EG",2023-12-03,1010,"Damietta Governorate","T_20Plus",192359,197100,231900,1820981.39443,1812289.18679308,1811168.7100989
"EG",2023-12-03,1011,"Kafr el-Sheikh Governorate","T_20Plus",249741,259200,304900,161990.467208222,157125.930876154,157054.988579196
"EG",2023-12-03,1012,"Matrouh Governorate","T_20Plus",99358,109100,128300,60656.2725627598,63677.7782056791,63619.1332967579
"EG",2023-12-03,1013,"Qena Governorate","T_20Plus",208143,229700,270200,263203.085204288,261869.591503868,261696.987949859
"EG",2023-12-03,1014,"Sohag Governorate","T_20Plus",229132,250600,294800,2732962.35858096,2738008.80784003,2736620.20897016
"EG",2023-12-03,1015,"South Sinai Governorate","T_20Plus",67256,68100,80200,2433862.4945199,2468023.48212379,2469504.49051081
"EG",2023-12-03,1016,"North Sinai Governorate","T_20Plus",40006,42700,50200,503016.264485457,470094.946039069,468666.453142345
"EG",2023-12-03,4194,"Luxor Governorate","T_20Plus",63411,66500,78200,2027018.98114099,1910899.12536967,1910021.03807815
"EG",2023-12-04,991,"Dakahlia Governorate","T_20Plus",563353,578000,680000,6744576.79007307,6727903.31356389,6725857.94975624
"EG",2023-12-04,992,"Red Sea Governorate","T_20Plus",122913,127400,149800,217913.867644148,216886.332794993,216558.430892716
"EG",2023-12-04,993,"Beheira Governorate","T_20Plus",571874,616100,724800,5244409.75422947,5294675.93042437,5292948.50460658
"EG",2023-12-04,994,"Faiyum Governorate","T_20Plus",200002,218000,256500,829990.403638016,841634.804885428,841354.362839338
"EG",2023-12-04,995,"Gharbia Governorate","T_20Plus",487982,495200,582600,2033449.20989589,2004367.55255675,2003588.31534052
"EG",2023-12-04,996,"Alexandria Governorate","T_20Plus",917475,916600,1100000,900744.350848798,899441.782298723,885964.399338578
"EG",2023-12-04,997,"Ismailia Governorate","T_20Plus",205317,214400,252200,819019.312978481,819124.547346672,818878.172993567
"EG",2023-12-04,998,"Giza Governorate","T_20Plus",1617216,1700000,2000000,2091068.27925078,2131076.42631281,2148208.61262085
"EG",2023-12-04,999,"Monufia Governorate","T_20Plus",515913,538600,633600,3141613.7602565,3150608.82636917,3148865.75708647
"EG",2023-12-04,1000,"Minya Governorate","T_20Plus",299267,326400,384000,246813.015038041,246379.17969401,246304.455296055
"EG",2023-12-04,1001,"Cairo Governorate","T_20Plus",2725142,2700000,3200000,3561596.37734403,3558457.18460533,3577133.87617406
"EG",2023-12-04,1002,"Qalyubia Governorate","T_20Plus",996037,1000000,1200000,1021864.62344667,1002649.01410301,1002286.94793054
"EG",2023-12-04,1003,"New Valley Governorate","T_20Plus",22436,24900,29300,4373169.7723046,4433325.58524252,4433463.89600403
"EG",2023-12-04,1004,"Al Sharqia Governorate","T_20Plus",685178,733500,863000,4070392.54433612,4131130.84133981,4130106.83329619
"EG",2023-12-04,1005,"Suez Governorate","T_20Plus",154233,161200,189600,3414628.89045682,3412279.76714744,3409041.6084576
"EG",2023-12-04,1006,"Aswan Governorate","T_20Plus",128197,138100,162500,560275.361080478,534903.158684759,534610.51206738
"EG",2023-12-04,1007,"Asyut Governorate","T_20Plus",259392,285400,335700,3421428.06332992,3388817.56084593,3386207.07356775
"EG",2023-12-04,1008,"Beni Suef Governorate","T_20Plus",213590,229000,269400,3630679.26581821,3569663.35515136,3568362.55113437
"EG",2023-12-04,1009,"Port Said Governorate","T_20Plus",131338,134100,157800,2432801.04223462,2430769.89641506,2431442.53062765
"EG",2023-12-04,1010,"Damietta Governorate","T_20Plus",192836,196800,231500,1828938.14743888,1812467.94433275,1811099.50472238
"EG",2023-12-04,1011,"Kafr el-Sheikh Governorate","T_20Plus",246848,258700,304400,160415.796034062,157077.384219702,157062.359602876
"EG",2023-12-04,1012,"Matrouh Governorate","T_20Plus",101345,110100,129500,61985.9285012016,64365.7502246286,64322.6633799337
"EG",2023-12-04,1013,"Qena Governorate","T_20Plus",205482,229500,270000,260327.984641724,262066.271988987,261945.113943885
"EG",2023-12-04,1014,"Sohag Governorate","T_20Plus",229577,250500,294700,2743431.91722181,2741358.7257796,2740314.09687941
"EG",2023-12-04,1015,"South Sinai Governorate","T_20Plus",66666,67600,79500,2417059.31480372,2453879.52441069,2452086.2328692
"EG",2023-12-04,1016,"North Sinai Governorate","T_20Plus",38794,42900,50500,488696.653219069,473063.417164796,472263.832862059
"EG",2023-12-04,4194,"Luxor Governorate","T_20Plus",60776,66200,77800,1946449.914263,1905366.26242495,1903461.7460379
"EG",2023-12-05,991,"Dakahlia Governorate","T_20Plus",567733,577800,679800,6684327.57988568,6696744.50914847,6697370.36794476
"EG",2023-12-05,992,"Red Sea Governorate","T_20Plus",126471,127200,149700,220504.520266563,215617.575568952,215560.638338982
"EG",2023-12-05,993,"Beheira Governorate","T_20Plus",579828,617000,725900,5229196.26663766,5279680.33412577,5280081.8937283
"EG",2023-12-05,994,"Faiyum Governorate","T_20Plus",200256,218400,257000,817266.625102133,839564.59721636,839670.862555363
"EG",2023-12-05,995,"Gharbia Governorate","T_20Plus",490743,496600,584300,2011051.23200541,2001417.68220006,2001512.35045625
"EG",2023-12-05,996,"Alexandria Governorate","T_20Plus",918568,916300,1100000,886866.221661424,895292.984674199,882471.419819209
"EG",2023-12-05,997,"Ismailia Governorate","T_20Plus",210683,217500,255900,826491.17558986,827406.085583182,827615.997640416
"EG",2023-12-05,998,"Giza Governorate","T_20Plus",1614978,1700000,2000000,2053554.76558231,2121941.05022547,2139739.14286245
"EG",2023-12-05,999,"Monufia Governorate","T_20Plus",529081,540300,635700,3168385.22273853,3147004.71341299,3146846.55785678
"EG",2023-12-05,1000,"Minya Governorate","T_20Plus",302240,326700,384400,245132.368879891,245548.496283028,245588.937551535
"EG",2023-12-05,1001,"Cairo Governorate","T_20Plus",2762527,2800000,3300000,3550598.69732836,3674432.73516546,3674375.47530351
"EG",2023-12-05,1002,"Qalyubia Governorate","T_20Plus",1006582,1000000,1200000,1015562.24499713,998350.915867615,998335.358245597
"EG",2023-12-05,1003,"New Valley Governorate","T_20Plus",24021,25100,29500,4604489.46584032,4449777.45367724,4446127.87981563
"EG",2023-12-05,1004,"Al Sharqia Governorate","T_20Plus",695568,736100,866000,4063609.54948681,4128002.38285029,4128124.24603817
"EG",2023-12-05,1005,"Suez Governorate","T_20Plus",155862,161000,189400,3393485.07409703,3393436.75274533,3392019.35446942
"EG",2023-12-05,1006,"Aswan Governorate","T_20Plus",131842,138700,163200,566652.669114432,534924.186081322,534796.629066919
"EG",2023-12-05,1007,"Asyut Governorate","T_20Plus",262361,284600,334800,3403216.72862907,3364832.15440321,3363814.19295293
"EG",2023-12-05,1008,"Beni Suef Governorate","T_20Plus",216332,229300,269700,3616323.12838453,3559017.49549019,3558252.0316409
"EG",2023-12-05,1009,"Port Said Governorate","T_20Plus",131095,134100,157800,2388041.20822837,2420349.81156435,2421856.39040764
"EG",2023-12-05,1010,"Damietta Governorate","T_20Plus",193550,197100,231900,1805275.85646467,1807449.42537025,1807076.10429348
"EG",2023-12-05,1011,"Kafr el-Sheikh Governorate","T_20Plus",247933,258700,304400,158449.673117255,156404.033906243,156443.129749209
"EG",2023-12-05,1012,"Matrouh Governorate","T_20Plus",101204,109300,128600,60873.4556234946,63624.1463105932,63623.7989254019
"EG",2023-12-05,1013,"Qena Governorate","T_20Plus",210646,229400,269900,262445.894263784,260829.160745275,260815.741937772
"EG",2023-12-05,1014,"Sohag Governorate","T_20Plus",232985,250100,294200,2737998.87921809,2725248.57231089,2724879.20991482
"EG",2023-12-05,1015,"South Sinai Governorate","T_20Plus",67994,68700,80800,2424337.03163568,2483119.19719585,2482357.62553446
"EG",2023-12-05,1016,"North Sinai Governorate","T_20Plus",40370,43400,51100,500118.6463795,476525.440494524,475990.831562359
"EG",2023-12-05,4194,"Luxor Governorate","T_20Plus",62532,66200,77900,1969486.15917012,1897198.44771101,1898394.17171587
"EG",2023-12-06,991,"Dakahlia Governorate","T_20Plus",567733,578500,680500,6658814.00995627,6696735.47303392,6707776.97161681
"EG",2023-12-06,992,"Red Sea Governorate","T_20Plus",126745,127300,149700,220138.771900785,215525.687456497,215673.501690268
"EG",2023-12-06,993,"Beheira Governorate","T_20Plus",580756,617400,726400,5217574.07358829,5276703.32966544,5286485.26696738
"EG",2023-12-06,994,"Faiyum Governorate","T_20Plus",201905,220000,258800,820851.242863422,844690.776453027,845994.540260364
"EG",2023-12-06,995,"Gharbia Governorate","T_20Plus",496264,496400,584000,2025913.75007982,1998188.14583043,2001532.11902737
"EG",2023-12-06,996,"Alexandria Governorate","T_20Plus",918811,916800,1100000,883714.83879253,894696.39560709,882933.464664791
"EG",2023-12-06,997,"Ismailia Governorate","T_20Plus",209553,217600,256000,818920.549447043,826783.743437687,828372.904421274
"EG",2023-12-06,998,"Giza Governorate","T_20Plus",1610766,1700000,2000000,2040381.10058894,2119370.58680163,2140859.46859725
"EG",2023-12-06,999,"Monufia Governorate","T_20Plus",527776,543200,639100,3148506.61424192,3160063.25022241,3165333.70127361
"EG",2023-12-06,1000,"Minya Governorate","T_20Plus",302121,326300,383900,244100.570472124,244950.768548829,245397.911372698
"EG",2023-12-06,1001,"Cairo Governorate","T_20Plus",2764020,2800000,3200000,3538957.9189862,3669981.62426013,3564896.29743368
"EG",2023-12-06,1002,"Qalyubia Governorate","T_20Plus",1011146,1000000,1200000,1016273.06313234,997141.539898791,998858.067192402
"EG",2023-12-06,1003,"New Valley Governorate","T_20Plus",24021,25200,29700,4586914.47978945,4462093.83218526,4478614.80804288
"EG",2023-12-06,1004,"Al Sharqia Governorate","T_20Plus",702494,738800,869200,4088407.31849687,4138124.91745045,4145547.67698285
"EG",2023-12-06,1005,"Suez Governorate","T_20Plus",156948,161700,190300,3404086.94272655,3404062.23310538,3409922.14917393
"EG",2023-12-06,1006,"Aswan Governorate","T_20Plus",131599,138500,163000,563449.379225243,533505.787561073,534420.906990267
"EG",2023-12-06,1007,"Asyut Governorate","T_20Plus",264969,284200,334300,3423927.4660288,3356032.60538394,3360549.17289876
"EG",2023-12-06,1008,"Beni Suef Governorate","T_20Plus",217840,229700,270200,3627632.22545675,3560907.16581178,3566715.20225312
"EG",2023-12-06,1009,"Port Said Governorate","T_20Plus",129514,133700,157300,2350236.48960512,2410207.07209773,2415446.59318448
"EG",2023-12-06,1010,"Damietta Governorate","T_20Plus",193669,197100,231900,1799490.95382607,1805259.9288063,1808022.2541413
"EG",2023-12-06,1011,"Kafr el-Sheikh Governorate","T_20Plus",243835,259300,305100,155235.918532816,156576.876880035,156884.986212296
"EG",2023-12-06,1012,"Matrouh Governorate","T_20Plus",99500,108600,127800,59620.0750388791,63140.0933538838,63261.1104159986
"EG",2023-12-06,1013,"Qena Governorate","T_20Plus",211614,229000,269400,262645.595470876,260058.947741992,260468.875933864
"EG",2023-12-06,1014,"Sohag Governorate","T_20Plus",236756,250200,294400,2771695.12542864,2723035.62164031,2728159.27266177
"EG",2023-12-06,1015,"South Sinai Governorate","T_20Plus",68343,68700,80800,2427479.67638659,2480111.21209053,2483657.33963285
"EG",2023-12-06,1016,"North Sinai Governorate","T_20Plus",40733,43200,50800,502689.546572583,473754.880511864,473444.121240003
"EG",2023-12-06,4194,"Luxor Governorate","T_20Plus",63938,66100,77700,2006082.64369321,1892037.84449173,1894511.65604585
"EG",2023-12-07,991,"Dakahlia Governorate","T_20Plus",567851,580500,683000,6644850.53469763,6748130.61956985,6743882.26787461
"EG",2023-12-07,992,"Red Sea Governorate","T_20Plus",127977,126200,148500,221766.378683539,214561.336441479,214308.913494355
"EG",2023-12-07,993,"Beheira Governorate","T_20Plus",586191,622200,732000,5254267.02577715,5340077.18871118,5336310.1522533
"EG",2023-12-07,994,"Faiyum Governorate","T_20Plus",204695,217400,255700,830276.405319171,838216.269746315,837284.030260155
"EG",2023-12-07,995,"Gharbia Governorate","T_20Plus",496013,489900,576300,2020223.01862395,1980311.54866541,1978504.88895018
"EG",2023-12-07,996,"Alexandria Governorate","T_20Plus",912010,896100,1100000,875152.298299525,878170.887882575,884436.727940924
"EG",2023-12-07,997,"Ismailia Governorate","T_20Plus",211389,222400,261600,824191.908623481,848573.169530035,847934.78319694
"EG",2023-12-07,998,"Giza Governorate","T_20Plus",1611950,1700000,2000000,2037175.66925367,2128278.10958474,2144504.44927507
"EG",2023-12-07,999,"Monufia Governorate","T_20Plus",527276,551700,649000,3138275.40001661,3223001.24550398,3219839.11941187
"EG",2023-12-07,1000,"Minya Governorate","T_20Plus",293832,323800,381000,236856.358429156,244095.656974679,243958.816134139
"EG",2023-12-07,1001,"Cairo Governorate","T_20Plus",2773459,2700000,3200000,3542860.42607705,3553784.5740209,3570965.8121838
"EG",2023-12-07,1002,"Qalyubia Governorate","T_20Plus",1021060,1000000,1200000,1023872.51579909,1001332.4355543,1000558.70117058
"EG",2023-12-07,1003,"New Valley Governorate","T_20Plus",24874,24800,29200,4738853.3122528,4409723.04354465,4410714.07409127
"EG",2023-12-07,1004,"Al Sharqia Governorate","T_20Plus",706983,737900,868200,4105051.25965994,4150454.86573613,4147828.2929014
"EG",2023-12-07,1005,"Suez Governorate","T_20Plus",155319,158100,185900,3360992.31518316,3342264.50403033,3336751.4428062
"EG",2023-12-07,1006,"Aswan Governorate","T_20Plus",129291,137200,161500,552291.915370298,530719.381916222,530404.443321742
"EG",2023-12-07,1007,"Asyut Governorate","T_20Plus",261607,286900,337500,3372693.88692748,3402155.20076591,3398493.52410146
"EG",2023-12-07,1008,"Beni Suef Governorate","T_20Plus",215235,234100,275400,3575992.45133235,3644370.69241408,3641546.12853088
"EG",2023-12-07,1009,"Port Said Governorate","T_20Plus",131582,134900,158700,2382261.36349572,2442060.24784075,2441093.61718248
"EG",2023-12-07,1010,"Damietta Governorate","T_20Plus",198787,193300,227400,1842789.00799237,1777896.38688647,1775956.29948338
"EG",2023-12-07,1011,"Kafr el-Sheikh Governorate","T_20Plus",247451,257900,303400,157174.996925644,156386.019969457,156276.452556148
"EG",2023-12-07,1012,"Matrouh Governorate","T_20Plus",100210,103900,122200,59907.138467065,60661.3983471515,60592.0930107226
"EG",2023-12-07,1013,"Qena Governorate","T_20Plus",210617,230500,271200,260805.78715717,262862.554270671,262655.63417326
"EG",2023-12-07,1014,"Sohag Governorate","T_20Plus",233967,249400,293400,2732732.6542874,2725736.95166918,2723521.55430314
"EG",2023-12-07,1015,"South Sinai Governorate","T_20Plus",67876,66900,78700,2405336.71611489,2425280.70568572,2423225.55805706
"EG",2023-12-07,1016,"North Sinai Governorate","T_20Plus",39157,42600,50200,482126.434286784,469138.445660339,468648.816605423
"EG",2023-12-07,4194,"Luxor Governorate","T_20Plus",63411,64900,76300,1984963.16127503,1865496.89940563,1863543.74705764
"EG",2023-12-08,991,"Dakahlia Governorate","T_20Plus",565247,586300,689700,6666498.80839069,6775735.44498404,6770985.37346266
"EG",2023-12-08,992,"Red Sea Governorate","T_20Plus",126882,125500,147600,221601.406821605,212124.644204431,211788.566949071
"EG",2023-12-08,993,"Beheira Governorate","T_20Plus",586721,629400,740500,5300457.35587473,5370312.48325158,5367319.13232153
"EG",2023-12-08,994,"Faiyum Governorate","T_20Plus",201271,219900,258700,822821.032477335,842901.964836024,842249.732976053
"EG",2023-12-08,995,"Gharbia Governorate","T_20Plus",496013,495700,583200,2036141.86387167,1992050.25259307,1990711.82813902
"EG",2023-12-08,996,"Alexandria Governorate","T_20Plus",911403,907500,1100000,881461.217964477,884147.009894841,879364.932210407
"EG",2023-12-08,997,"Ismailia Governorate","T_20Plus",214072,223700,263200,841229.602524233,848546.775621818,848228.713143647
"EG",2023-12-08,998,"Giza Governorate","T_20Plus",1607343,1700000,2000000,2047359.91145019,2115844.11804694,2132206.80472198
"EG",2023-12-08,999,"Monufia Governorate","T_20Plus",533942,555300,653300,3202991.97450688,3225079.71177914,3222585.9353329
"EG",2023-12-08,1000,"Minya Governorate","T_20Plus",293713,326800,384400,238626.045377192,244917.91081904,244724.412112831
"EG",2023-12-08,1001,"Cairo Governorate","T_20Plus",2784019,2700000,3200000,3584373.0731738,3533022.37798951,3550488.13572839
"EG",2023-12-08,1002,"Qalyubia Governorate","T_20Plus",1013664,1000000,1200000,1024465.56020607,995482.373490449,994821.004862396
